Units Sold,Available Books in the shelf,Price,Week,NewYear,MLK,Presidents,GoodFriday,Memorial,Independence,Labor,Thanksgiving,Christmas,BookCode
402.2,555.036,2.79691695673794,2017-10-15,0,0,0,0,0,0,0,0,0,42722
419.8,470.176,2.88813720819436,2019-10-20,0,0,0,0,0,0,0,0,0,42722
389.0,575.72,2.84637532133676,2018-10-21,0,0,0,0,0,0,0,0,0,42722
384.6,446.136,2.80759230369214,2017-10-22,0,0,0,0,0,0,0,0,0,42722
404.8,489.808,2.84555335968378,2019-10-27,0,0,0,0,0,0,0,0,0,42722
380.8,491.232,2.8737394957983,2018-10-28,0,0,0,0,0,0,0,0,0,42722
380.0,471.2,2.65136842105262,2017-10-29,0,0,0,0,0,0,0,0,0,42722
417.8,522.25,2.67592149353756,2018-11-04,0,0,0,0,0,0,0,0,0,42722
389.6,576.6080000000001,2.66344969199178,2017-11-05,0,0,0,0,0,0,0,0,0,42722
375.8,574.974,2.78147951037786,2018-11-11,0,0,0,0,0,0,0,0,0,42722
428.2,569.5060000000001,2.63624474544604,2017-11-12,0,0,0,0,0,0,0,0,0,42722
369.2,465.192,2.7619718309859,2018-11-18,0,0,0,0,0,0,0,0,0,42722
415.4,664.64,2.65681271064034,2017-11-19,0,0,0,0,0,0,0,0,0,42722
364.6,484.9180000000001,2.83071859572132,2018-11-25,0,0,0,0,0,0,0,1,0,42722
371.0,626.99,2.70954177897574,2017-11-26,0,0,0,0,0,0,0,1,0,42722
381.8,530.7020000000001,2.9260345730749,2018-12-02,0,0,0,0,0,0,0,0,0,42722
415.0,506.3,2.77330120481926,2017-12-03,0,0,0,0,0,0,0,0,0,42722
394.0,587.0600000000001,2.9892385786802,2018-12-09,0,0,0,0,0,0,0,0,0,42722
404.4,679.392,2.788921859545,2017-12-10,0,0,0,0,0,0,0,0,0,42722
407.4,529.62,3.0154148257241,2018-12-16,0,0,0,0,0,0,0,0,0,42722
455.0,728.0,2.79252747252746,2017-12-17,0,0,0,0,0,0,0,0,0,42722
471.2,730.3600000000001,3.08633276740236,2018-12-23,0,0,0,0,0,0,0,0,0,42722
501.8,752.7,2.91526504583498,2017-12-24,0,0,0,0,0,0,0,0,0,42722
398.2,549.516,3.12616775489702,2018-12-30,0,0,0,0,0,0,0,0,1,42722
432.0,600.48,2.94527777777776,2017-12-31,0,0,0,0,0,0,0,0,1,42722
895.8000000000001,958.506,2.72645679839248,2019-01-06,1,0,0,0,0,0,0,0,0,42722
1349.0,1564.84,2.70965159377316,2018-01-07,1,0,0,0,0,0,0,0,0,42722
899.0,1492.34,2.68364849833146,2019-01-13,0,0,0,0,0,0,0,0,0,42722
1282.0,2038.38,2.88414976599062,2018-01-14,0,0,0,0,0,0,0,0,0,42722
790.0,1287.7,2.74415189873416,2019-01-20,0,0,0,0,0,0,0,0,0,42722
1119.0,1712.07,2.7309383378016,2018-01-21,0,1,0,0,0,0,0,0,0,42722
777.4000000000001,878.4620000000001,2.72822227939284,2019-01-27,0,1,0,0,0,0,0,0,0,42722
1115.6,1639.932,2.78243097884546,2018-01-28,0,0,0,0,0,0,0,0,0,42722
880.6,1294.482,2.70124914830796,2019-02-03,0,0,0,0,0,0,0,0,0,42722
1175.2,1739.296,2.6727025187202,2018-02-04,0,0,0,0,0,0,0,0,0,42722
1017.4,1607.492,2.68893257322586,2019-02-10,0,0,0,0,0,0,0,0,0,42722
1180.6,1688.258,2.6013213620193,2018-02-11,0,0,0,0,0,0,0,0,0,42722
978.0,1212.72,2.70220858895704,2019-02-17,0,0,0,0,0,0,0,0,0,42722
1056.0,1520.64,2.59662878787878,2018-02-18,0,0,0,0,0,0,0,0,0,42722
1003.6,1575.652,2.67477082502988,2019-02-24,0,0,1,0,0,0,0,0,0,42722
993.6,1162.512,2.57962962962962,2018-02-25,0,0,1,0,0,0,0,0,0,42722
1067.6,1227.74,2.65567628325214,2019-03-03,0,0,0,0,0,0,0,0,0,42722
954.8000000000001,1222.144,2.64407205697528,2018-03-04,0,0,0,0,0,0,0,0,0,42722
889.0,1369.06,2.77588301462316,2019-03-10,0,0,0,0,0,0,0,0,0,42722
786.6,1258.56,2.72326468344774,2018-03-11,0,0,0,0,0,0,0,0,0,42722
838.4000000000001,1190.528,2.76665076335876,2019-03-17,0,0,0,0,0,0,0,0,0,42722
695.0,854.85,2.72961151079136,2018-03-18,0,0,0,0,0,0,0,0,0,42722
734.0,1123.02,2.72288828337874,2019-03-24,0,0,0,0,0,0,0,0,0,42722
726.6,1191.624,2.73564547206164,2018-03-25,0,0,0,0,0,0,0,0,0,42722
675.8000000000001,1135.344,2.727434152116,2019-03-31,0,0,0,0,0,0,0,0,0,42722
683.4000000000001,895.2540000000001,2.66637401229148,2018-04-01,0,0,0,1,0,0,0,0,0,42722
708.8000000000001,1176.608,2.6599322799097,2019-04-07,0,0,0,0,0,0,0,0,0,42722
679.8000000000001,727.386,2.6565460429538,2018-04-08,0,0,0,0,0,0,0,0,0,42722
571.0,650.94,2.67467600700524,2019-04-14,0,0,0,0,0,0,0,0,0,42722
634.0,925.64,2.63615141955834,2018-04-15,0,0,0,0,0,0,0,0,0,42722
580.0,841.0,2.6386896551724,2019-04-21,0,0,0,1,0,0,0,0,0,42722
566.2,719.0740000000001,2.6367361356411,2018-04-22,0,0,0,0,0,0,0,0,0,42722
516.6,594.09,2.74053426248548,2019-04-28,0,0,0,0,0,0,0,0,0,42722
542.8000000000001,591.652,2.64775239498894,2018-04-29,0,0,0,0,0,0,0,0,0,42722
633.6,703.296,2.71243686868686,2019-05-05,0,0,0,0,0,0,0,0,0,42722
565.0,666.7,2.6245663716814,2018-05-06,0,0,0,0,0,0,0,0,0,42722
603.0,1025.1,2.70434494195688,2019-05-12,0,0,0,0,0,0,0,0,0,42722
540.8000000000001,822.0160000000001,2.57004437869822,2018-05-13,0,0,0,0,0,0,0,0,0,42722
545.6,621.984,2.7340909090909,2019-05-19,0,0,0,0,0,0,0,0,0,42722
507.6,604.044,2.58928289992118,2018-05-20,0,0,0,0,0,0,0,0,0,42722
539.8000000000001,620.77,2.71574657280474,2019-05-26,0,0,0,0,0,0,0,0,0,42722
538.0,903.84,2.58044609665426,2018-05-27,0,0,0,0,0,0,0,0,0,42722
532.0,755.44,2.6896992481203,2019-06-02,0,0,0,0,1,0,0,0,0,42722
530.6,695.086,2.60686015831134,2018-06-03,0,0,0,0,1,0,0,0,0,42722
589.6,996.424,2.6714382632293,2019-06-09,0,0,0,0,0,0,0,0,0,42722
549.0,757.62,2.62440801457194,2018-06-10,0,0,0,0,0,0,0,0,0,42722
522.6,768.2220000000001,2.72606199770378,2019-06-16,0,0,0,0,0,0,0,0,0,42722
495.4,530.078,2.64739604360112,2018-06-17,0,0,0,0,0,0,0,0,0,42722
559.0,922.35,2.6961717352415,2019-06-23,0,0,0,0,0,0,0,0,0,42722
501.2,831.9920000000001,2.63503591380686,2018-06-24,0,0,0,0,0,0,0,0,0,42722
557.6,869.856,2.69626972740314,2019-06-30,0,0,0,0,0,0,0,0,0,42722
518.6,668.994,2.6363285769379,2018-07-01,0,0,0,0,0,0,0,0,0,42722
597.8000000000001,842.898,2.65921712947474,2019-07-07,0,0,0,0,0,1,0,0,0,42722
541.8000000000001,688.086,2.6359542266519,2018-07-08,0,0,0,0,0,1,0,0,0,42722
582.4,687.232,2.55611263736262,2017-07-09,0,0,0,0,0,1,0,0,0,42722
577.0,657.7800000000001,2.65233968804158,2019-07-14,0,0,0,0,0,0,0,0,0,42722
548.2,668.8040000000001,2.59985406785844,2018-07-15,0,0,0,0,0,0,0,0,0,42722
583.0,891.99,2.59451114922812,2017-07-16,0,0,0,0,0,0,0,0,0,42722
561.6,864.864,2.69423076923076,2019-07-21,0,0,0,0,0,0,0,0,0,42722
545.4,894.456,2.6086541987532,2018-07-22,0,0,0,0,0,0,0,0,0,42722
528.4,787.316,2.60900832702498,2017-07-23,0,0,0,0,0,0,0,0,0,42722
558.6,815.556,2.6672395273899,2019-07-28,0,0,0,0,0,0,0,0,0,42722
580.2,794.874,2.60137883488452,2018-07-29,0,0,0,0,0,0,0,0,0,42722
548.8000000000001,729.904,2.61669096209912,2017-07-30,0,0,0,0,0,0,0,0,0,42722
613.4,938.5020000000001,2.6743397456798,2019-08-04,0,0,0,0,0,0,0,0,0,42722
648.6,959.9280000000001,2.58390379278444,2018-08-05,0,0,0,0,0,0,0,0,0,42722
682.2,1030.122,2.53474054529462,2017-08-06,0,0,0,0,0,0,0,0,0,42722
623.6,685.96,2.59692110327132,2019-08-11,0,0,0,0,0,0,0,0,0,42722
616.0,967.1200000000001,2.58214285714284,2018-08-12,0,0,0,0,0,0,0,0,0,42722
661.6,999.0160000000001,2.60453446191052,2017-08-13,0,0,0,0,0,0,0,0,0,42722
653.4000000000001,921.2940000000001,2.6126109580655,2019-08-18,0,0,0,0,0,0,0,0,0,42722
644.8000000000001,876.9280000000001,2.5583746898263,2018-08-19,0,0,0,0,0,0,0,0,0,42722
666.2,739.482,2.58943260282196,2017-08-20,0,0,0,0,0,0,0,0,0,42722
633.0,1019.13,2.60322274881516,2019-08-25,0,0,0,0,0,0,0,0,0,42722
712.6,819.49,2.51434184675834,2018-08-26,0,0,0,0,0,0,0,0,0,42722
675.2,837.248,2.5077606635071,2017-08-27,0,0,0,0,0,0,0,0,0,42722
726.4000000000001,1184.032,2.53766519823788,2019-09-01,0,0,0,0,0,0,0,0,0,42722
776.0,1257.12,2.46948453608246,2018-09-02,0,0,0,0,0,0,0,0,0,42722
734.8000000000001,1072.808,2.4996733805117,2017-09-03,0,0,0,0,0,0,0,0,0,42722
741.8000000000001,1127.536,2.57886222701536,2019-09-08,0,0,0,0,0,0,1,0,0,42722
763.6,1137.764,2.45474070193818,2018-09-09,0,0,0,0,0,0,1,0,0,42722
728.0,859.04,2.49763736263736,2017-09-10,0,0,0,0,0,0,1,0,0,42722
684.0,1005.48,2.61859649122806,2019-09-15,0,0,0,0,0,0,0,0,0,42722
765.8000000000001,1095.094,2.50451815095324,2018-09-16,0,0,0,0,0,0,0,0,0,42722
683.2,826.672,2.50644028103044,2017-09-17,0,0,0,0,0,0,0,0,0,42722
643.4000000000001,791.3820000000001,2.67746347528752,2019-09-22,0,0,0,0,0,0,0,0,0,42722
706.8000000000001,1116.744,2.5128466327108,2018-09-23,0,0,0,0,0,0,0,0,0,42722
655.4000000000001,779.926,2.5867561794324,2017-09-24,0,0,0,0,0,0,0,0,0,42722
633.6,753.984,2.70536616161616,2019-09-29,0,0,0,0,0,0,0,0,0,42722
674.8000000000001,1066.184,2.55637225844694,2018-09-30,0,0,0,0,0,0,0,0,0,42722
648.6,745.89,2.60388529139684,2017-10-01,0,0,0,0,0,0,0,0,0,42722
719.6,985.8520000000001,2.70466926070038,2019-10-06,0,0,0,0,0,0,0,0,0,42722
759.2,895.856,2.53435194942044,2018-10-07,0,0,0,0,0,0,0,0,0,42722
727.0,1235.9,2.61507565337,2017-10-08,0,0,0,0,0,0,0,0,0,42722
723.6,1121.58,2.70901050304034,2019-10-13,0,0,0,0,0,0,0,0,0,42722
685.8000000000001,973.8360000000001,2.61522309711286,2018-10-14,0,0,0,0,0,0,0,0,0,42722
694.4000000000001,1041.6,2.59781105990782,2017-10-15,0,0,0,0,0,0,0,0,0,42722
749.2,1206.212,2.66257341163908,2019-10-20,0,0,0,0,0,0,0,0,0,42722
690.0,1166.1,2.60811594202898,2018-10-21,0,0,0,0,0,0,0,0,0,42722
677.8000000000001,1023.478,2.60017704337562,2017-10-22,0,0,0,0,0,0,0,0,0,42722
737.6,885.1200000000001,2.6874186550976,2019-10-27,0,0,0,0,0,0,0,0,0,42722
689.6,1061.984,2.61745939675174,2018-10-28,0,0,0,0,0,0,0,0,0,42722
703.6,1034.292,2.50790221716884,2017-10-29,0,0,0,0,0,0,0,0,0,42722
777.6,1244.16,2.54171810699588,2018-11-04,0,0,0,0,0,0,0,0,0,42722
789.0,1009.92,2.5065145754119,2017-11-05,0,0,0,0,0,0,0,0,0,42722
772.2,972.972,2.54478114478114,2018-11-11,0,0,0,0,0,0,0,0,0,42722
815.8000000000001,1068.698,2.49561166952684,2017-11-12,0,0,0,0,0,0,0,0,0,42722
654.0,987.54,2.55339449541284,2018-11-18,0,0,0,0,0,0,0,0,0,42722
804.0,1222.08,2.51089552238804,2017-11-19,0,0,0,0,0,0,0,0,0,42722
638.2,1014.738,2.58483234095894,2018-11-25,0,0,0,0,0,0,0,1,0,42722
690.6,1084.242,2.57428323197218,2017-11-26,0,0,0,0,0,0,0,1,0,42722
694.4000000000001,1027.712,2.65420506912442,2018-12-02,0,0,0,0,0,0,0,0,0,42722
763.2,847.152,2.62007337526204,2017-12-03,0,0,0,0,0,0,0,0,0,42722
691.2,767.232,2.67922453703702,2018-12-09,0,0,0,0,0,0,0,0,0,42722
799.2,951.048,2.62022022022022,2017-12-10,0,0,0,0,0,0,0,0,0,42722
708.2,1055.218,2.65975713075402,2018-12-16,0,0,0,0,0,0,0,0,0,42722
953.8000000000001,1383.01,2.63828894946528,2017-12-17,0,0,0,0,0,0,0,0,0,42722
741.4000000000001,1060.202,2.73099541408146,2018-12-23,0,0,0,0,0,0,0,0,0,42722
1176.6,1694.304,2.80832908380078,2017-12-24,0,0,0,0,0,0,0,0,0,42722
715.2,901.152,2.75788590604026,2018-12-30,0,0,0,0,0,0,0,0,1,42722
1090.2,1264.632,2.85239405613648,2017-12-31,0,0,0,0,0,0,0,0,1,42722
607.0,959.0600000000001,2.90602965403624,2019-01-06,1,0,0,0,0,0,0,0,0,42722
689.8000000000001,807.066,2.91852710930704,2018-01-07,1,0,0,0,0,0,0,0,0,42722
604.6,707.3820000000001,2.84717168375784,2019-01-13,0,0,0,0,0,0,0,0,0,42722
650.6,878.3100000000001,2.95905318167844,2018-01-14,0,0,0,0,0,0,0,0,0,42722
579.4,932.8340000000001,2.84066275457368,2019-01-20,0,0,0,0,0,0,0,0,0,42722
625.8000000000001,963.732,2.85196548418024,2018-01-21,0,1,0,0,0,0,0,0,0,42722
544.8000000000001,740.928,2.85616740088104,2019-01-27,0,1,0,0,0,0,0,0,0,42722
588.8000000000001,900.864,2.82873641304346,2018-01-28,0,0,0,0,0,0,0,0,0,42722
554.6,787.532,2.74763793725206,2019-02-03,0,0,0,0,0,0,0,0,0,42722
626.8000000000001,984.076,2.82329291640076,2018-02-04,0,0,0,0,0,0,0,0,0,42722
580.4,789.344,2.8379738111647,2019-02-10,0,0,0,0,0,0,0,0,0,42722
659.6,811.308,2.71983020012128,2018-02-11,0,0,0,0,0,0,0,0,0,42722
586.8000000000001,651.348,2.86905248807088,2019-02-17,0,0,0,0,0,0,0,0,0,42722
595.4,988.364,2.82734296271414,2018-02-18,0,0,0,0,0,0,0,0,0,42722
636.2,1081.54,2.67947186419364,2019-02-24,0,0,1,0,0,0,0,0,0,42722
598.2,981.048,2.79632230023402,2018-02-25,0,0,1,0,0,0,0,0,0,42722
671.0,952.8200000000002,2.7247690014903,2019-03-03,0,0,0,0,0,0,0,0,0,42722
597.6,1003.968,2.8230923694779,2018-03-04,0,0,0,0,0,0,0,0,0,42722
602.2,873.19,2.82284955164396,2019-03-10,0,0,0,0,0,0,0,0,0,42722
546.0,660.6600000000001,2.86051282051282,2018-03-11,0,0,0,0,0,0,0,0,0,42722
545.2,599.72,2.82714600146734,2019-03-17,0,0,0,0,0,0,0,0,0,42722
512.8000000000001,805.096,2.84414976599062,2018-03-18,0,0,0,0,0,0,0,0,0,42722
586.2,633.096,2.58621630842714,2019-03-24,0,0,0,0,0,0,0,0,0,42722
506.2,617.5640000000001,2.87111813512444,2018-03-25,0,0,0,0,0,0,0,0,0,42722
497.6,766.3040000000001,2.89147909967844,2019-03-31,0,0,0,0,0,0,0,0,0,42722
469.0,778.54,2.78993603411512,2018-04-01,0,0,0,1,0,0,0,0,0,42722
503.6,700.004,2.86243050039714,2019-04-07,0,0,0,0,0,0,0,0,0,42722
482.2,588.284,2.80306926586478,2018-04-08,0,0,0,0,0,0,0,0,0,42722
462.4,702.848,2.84515570934256,2019-04-14,0,0,0,0,0,0,0,0,0,42722
447.6,568.4520000000001,2.75889186773904,2018-04-15,0,0,0,0,0,0,0,0,0,42722
409.4,687.792,2.94548119198826,2019-04-21,0,0,0,1,0,0,0,0,0,42722
405.8,495.076,2.79526860522424,2018-04-22,0,0,0,0,0,0,0,0,0,42722
406.4,601.4720000000001,2.94950787401574,2019-04-28,0,0,0,0,0,0,0,0,0,42722
394.6,595.846,2.79138367967562,2018-04-29,0,0,0,0,0,0,0,0,0,42722
434.0,494.76,2.90783410138248,2019-05-05,0,0,0,0,0,0,0,0,0,42722
426.4,703.5600000000001,2.73536585365852,2018-05-06,0,0,0,0,0,0,0,0,0,42722
444.2,617.4380000000001,2.87852318775326,2019-05-12,0,0,0,0,0,0,0,0,0,42722
412.8,693.504,2.70426356589146,2018-05-13,0,0,0,0,0,0,0,0,0,42722
425.0,714.0,2.89242352941176,2019-05-19,0,0,0,0,0,0,0,0,0,42722
388.6,598.444,2.72259392691712,2018-05-20,0,0,0,0,0,0,0,0,0,42722
418.0,518.32,2.92344497607654,2019-05-26,0,0,0,0,0,0,0,0,0,42722
416.2,661.758,2.69332051898124,2018-05-27,0,0,0,0,0,0,0,0,0,42722
410.4,533.52,2.88801169590642,2019-06-02,0,0,0,0,1,0,0,0,0,42722
421.4,623.672,2.63901281442808,2018-06-03,0,0,0,0,1,0,0,0,0,42722
423.2,461.288,2.86616257088846,2019-06-09,0,0,0,0,0,0,0,0,0,42722
399.6,499.5,2.68248248248248,2018-06-10,0,0,0,0,0,0,0,0,0,42722
392.6,565.3439999999999,2.86714212939378,2019-06-16,0,0,0,0,0,0,0,0,0,42722
381.8,450.524,2.70780513357778,2018-06-17,0,0,0,0,0,0,0,0,0,42722
401.6,437.744,2.83864541832668,2019-06-23,0,0,0,0,0,0,0,0,0,42722
349.2,373.644,2.75589919816722,2018-06-24,0,0,0,0,0,0,0,0,0,42722
398.0,593.02,2.86221105527638,2019-06-30,0,0,0,0,0,0,0,0,0,42722
359.6,431.52,2.76173526140154,2018-07-01,0,0,0,0,0,0,0,0,0,42722
415.6,581.84,2.82579403272376,2019-07-07,0,0,0,0,0,1,0,0,0,42722
375.8,488.54,2.7773283661522,2018-07-08,0,0,0,0,0,1,0,0,0,42722
375.2,596.5680000000001,2.85895522388058,2017-07-09,0,0,0,0,0,1,0,0,0,42722
407.2,692.24,2.8804518664047,2019-07-14,0,0,0,0,0,0,0,0,0,42722
368.8,538.448,2.76919739696312,2018-07-15,0,0,0,0,0,0,0,0,0,42722
366.4,439.6800000000001,2.92663755458514,2017-07-16,0,0,0,0,0,0,0,0,0,42722
402.2,571.124,2.8429636996519,2019-07-21,0,0,0,0,0,0,0,0,0,42722
359.2,596.272,2.75478841870824,2018-07-22,0,0,0,0,0,0,0,0,0,42722
357.4,418.158,2.8870733072188,2017-07-23,0,0,0,0,0,0,0,0,0,42722
422.6,705.7420000000001,2.81060104117368,2019-07-28,0,0,0,0,0,0,0,0,0,42722
384.8,534.8720000000001,2.72900207900206,2018-07-29,0,0,0,0,0,0,0,0,0,42722
360.4,555.016,2.9258601553829,2017-07-30,0,0,0,0,0,0,0,0,0,42722
397.6,640.136,2.85543259557344,2019-08-04,0,0,0,0,0,0,0,0,0,42722
404.4,610.644,2.8184965380811,2018-08-05,0,0,0,0,0,0,0,0,0,42722
437.8,630.432,2.920237551393321,2017-08-06,0,0,0,0,0,0,0,0,0,42722
435.8,518.6020000000001,2.83331803579622,2019-08-11,0,0,0,0,0,0,0,0,0,42722
426.6,708.1560000000001,2.73352086263478,2018-08-12,0,0,0,0,0,0,0,0,0,42722
426.2,537.0120000000001,2.85068043172218,2017-08-13,0,0,0,0,0,0,0,0,0,42722
421.4,543.6060000000001,2.83065970574276,2019-08-18,0,0,0,0,0,0,0,0,0,42722
405.4,486.48,2.74435125801676,2018-08-19,0,0,0,0,0,0,0,0,0,42722
406.4,686.816,2.86653543307086,2017-08-20,0,0,0,0,0,0,0,0,0,42722
431.4,504.7380000000001,2.74371812702828,2019-08-25,0,0,0,0,0,0,0,0,0,42722
449.6,584.48,2.63300711743772,2018-08-26,0,0,0,0,0,0,0,0,0,42722
435.4,579.082,2.69095084979328,2017-08-27,0,0,0,0,0,0,0,0,0,42722
499.0,713.57,2.68865731462924,2019-09-01,0,0,0,0,0,0,0,0,0,42722
514.6,823.3600000000001,2.56338904003108,2018-09-02,0,0,0,0,0,0,0,0,0,42722
473.0,553.4100000000001,2.72169133192388,2017-09-03,0,0,0,0,0,0,0,0,0,42722
462.2,697.922,2.76875811337082,2019-09-08,0,0,0,0,0,0,1,0,0,42722
516.0,619.2,2.57155038759688,2018-09-09,0,0,0,0,0,0,1,0,0,42722
468.8,698.5120000000001,2.65546075085324,2017-09-10,0,0,0,0,0,0,1,0,0,42722
453.0,511.89,2.76900662251654,2019-09-15,0,0,0,0,0,0,0,0,0,42722
458.8,761.6080000000001,2.62624237140366,2018-09-16,0,0,0,0,0,0,0,0,0,42722
432.0,475.2,2.78194444444444,2017-09-17,0,0,0,0,0,0,0,0,0,42722
411.2,588.016,2.91089494163424,2019-09-22,0,0,0,0,0,0,0,0,0,42722
427.4,465.866,2.70257370145062,2018-09-23,0,0,0,0,0,0,0,0,0,42722
422.0,468.42,2.88189573459714,2017-09-24,0,0,0,0,0,0,0,0,0,42722
480.4,701.384,2.74254787676934,2019-09-29,0,0,0,0,0,0,0,0,0,42722
416.0,507.52,2.75076923076922,2018-09-30,0,0,0,0,0,0,0,0,0,42722
420.4,491.8680000000001,2.9102759276879,2017-10-01,0,0,0,0,0,0,0,0,0,42722
458.8,513.8560000000001,2.88526591107236,2019-10-06,0,0,0,0,0,0,0,0,0,42722
457.4,562.6020000000001,2.78146042850896,2018-10-07,0,0,0,0,0,0,0,0,0,42722
434.6,517.174,2.82770363552692,2017-10-08,0,0,0,0,0,0,0,0,0,42722
464.8,501.984,2.8604991394148,2019-10-13,0,0,0,0,0,0,0,0,0,42722
423.4,601.228,2.87283892300424,2018-10-14,0,0,0,0,0,0,0,0,0,42722
429.6,683.0640000000001,2.79525139664804,2017-10-15,0,0,0,0,0,0,0,0,0,42722
481.8,674.52,2.93167289331672,2019-10-20,0,0,0,0,0,0,0,0,0,42722
419.4,448.758,2.8899380066762,2018-10-21,0,0,0,0,0,0,0,0,0,42722
410.6,496.826,2.82640038967364,2017-10-22,0,0,0,0,0,0,0,0,0,42722
519.2,643.808,2.89252696456086,2019-10-27,0,0,0,0,0,0,0,0,0,42722
484.4,683.004,2.8253509496284,2018-10-28,0,0,0,0,0,0,0,0,0,42722
439.6,584.668,2.74240218380344,2017-10-29,0,0,0,0,0,0,0,0,0,42722
472.4,571.604,2.71092294665536,2018-11-04,0,0,0,0,0,0,0,0,0,42722
481.4,803.9380000000001,2.71466555878686,2017-11-05,0,0,0,0,0,0,0,0,0,42722
481.0,634.9200000000001,2.77862785862784,2018-11-11,0,0,0,0,0,0,0,0,0,42722
508.4,828.692,2.68174665617622,2017-11-12,0,0,0,0,0,0,0,0,0,42722
474.2,569.04,2.80084352593842,2018-11-18,0,0,0,0,0,0,0,0,0,42722
483.0,608.58,2.6966459627329,2017-11-19,0,0,0,0,0,0,0,0,0,42722
462.6,643.0140000000001,2.8034587116299,2018-11-25,0,0,0,0,0,0,0,1,0,42722
456.4,588.7560000000001,2.797458369851,2017-11-26,0,0,0,0,0,0,0,1,0,42722
454.8,659.46,2.84696569920844,2018-12-02,0,0,0,0,0,0,0,0,0,42722
492.8,739.2,2.78636363636362,2017-12-03,0,0,0,0,0,0,0,0,0,42722
459.0,748.1700000000001,2.90631808278866,2018-12-09,0,0,0,0,0,0,0,0,0,42722
485.6,757.5360000000001,2.80485996705106,2017-12-10,0,0,0,0,0,0,0,0,0,42722
456.8,758.288,2.86392294220664,2018-12-16,0,0,0,0,0,0,0,0,0,42722
517.6,615.944,2.8341576506955,2017-12-17,0,0,0,0,0,0,0,0,0,42722
507.4,659.62,2.97800551832872,2018-12-23,0,0,0,0,0,0,0,0,0,42722
547.0,672.8100000000001,2.97930530164532,2017-12-24,0,0,0,0,0,0,0,0,0,42722
488.2,629.778,3.09004506349856,2018-12-30,0,0,0,0,0,0,0,0,1,42722
590.8000000000001,945.28,3.02782667569396,2017-12-31,0,0,0,0,0,0,0,0,1,42722
1968.4,3287.228,2.65277382645802,2019-01-06,1,0,0,0,0,0,0,0,0,42722
2292.8,3370.416000000001,2.53859036985344,2018-01-07,1,0,0,0,0,0,0,0,0,42722
2050.2,2255.22,2.61389132767534,2019-01-13,0,0,0,0,0,0,0,0,0,42722
2484.0,2782.08,2.64310789049918,2018-01-14,0,0,0,0,0,0,0,0,0,42722
1932.0,2743.440000000001,2.62496894409936,2019-01-20,0,0,0,0,0,0,0,0,0,42722
2743.0,3209.31,2.58632154575282,2018-01-21,0,1,0,0,0,0,0,0,0,42722
1906.4,2192.36,2.6509232060428,2019-01-27,0,1,0,0,0,0,0,0,0,42722
2981.6,4144.424,2.63400858599408,2018-01-28,0,0,0,0,0,0,0,0,0,42722
2385.8,3697.99,2.61978372034536,2019-02-03,0,0,0,0,0,0,0,0,0,42722
3432.6,5148.900000000001,2.5333216803589,2018-02-04,0,0,0,0,0,0,0,0,0,42722
2766.0,3844.74,2.60996384671004,2019-02-10,0,0,0,0,0,0,0,0,0,42722
3148.2,3746.358,2.4733752620545,2018-02-11,0,0,0,0,0,0,0,0,0,42722
2487.0,3854.85,2.56289505428226,2019-02-17,0,0,0,0,0,0,0,0,0,42722
2776.0,4330.56,2.4392939481268,2018-02-18,0,0,0,0,0,0,0,0,0,42722
2450.6,2744.672,2.55109769036154,2019-02-24,0,0,1,0,0,0,0,0,0,42722
2557.8,3197.25,2.40736570490264,2018-02-25,0,0,1,0,0,0,0,0,0,42722
2370.2,3721.214,2.61260653109442,2019-03-03,0,0,0,0,0,0,0,0,0,42722
2221.8,3066.084,2.48809073724006,2018-03-04,0,0,0,0,0,0,0,0,0,42722
2169.6,2972.352,2.6601954277286,2019-03-10,0,0,0,0,0,0,0,0,0,42722
1846.8,2049.948,2.58667966211824,2018-03-11,0,0,0,0,0,0,0,0,0,42722
1853.4,2872.77,2.5971080176972,2019-03-17,0,0,0,0,0,0,0,0,0,42722
1542.0,2605.98,2.57307392996108,2018-03-18,0,0,0,0,0,0,0,0,0,42722
1696.6,2239.512,2.59573264175408,2019-03-24,0,0,0,0,0,0,0,0,0,42722
1443.0,1904.76,2.51603603603602,2018-03-25,0,0,0,0,0,0,0,0,0,42722
1528.0,2521.2,2.57552356020942,2019-03-31,0,0,0,0,0,0,0,0,0,42722
1361.2,1796.784,2.4715251248898,2018-04-01,0,0,0,1,0,0,0,0,0,42722
1529.6,2202.624,2.54246861924686,2019-04-07,0,0,0,0,0,0,0,0,0,42722
1408.4,2056.264,2.43393922181198,2018-04-08,0,0,0,0,0,0,0,0,0,42722
1335.2,2269.84,2.54652486518872,2019-04-14,0,0,0,0,0,0,0,0,0,42722
1347.6,2237.016,2.44547343425348,2018-04-15,0,0,0,0,0,0,0,0,0,42722
1354.6,1828.71,2.56642551306658,2019-04-21,0,0,0,1,0,0,0,0,0,42722
1277.2,1430.464,2.46933917945504,2018-04-22,0,0,0,0,0,0,0,0,0,42722
1245.4,1818.284,2.62004175365344,2019-04-28,0,0,0,0,0,0,0,0,0,42722
1252.6,1590.802,2.4722337537921,2018-04-29,0,0,0,0,0,0,0,0,0,42722
1368.4,2298.912,2.56907337035954,2019-05-05,0,0,0,0,0,0,0,0,0,42722
1384.4,1675.124,2.44807859000288,2018-05-06,0,0,0,0,0,0,0,0,0,42722
1324.6,1827.948,2.56445719462478,2019-05-12,0,0,0,0,0,0,0,0,0,42722
